raceId,driverId,driverRef,circuitId,circuit_name,season,round,grid,position,positions_gained,driver_avg_finish_last5,driver_dnf_rate_last5,driver_circuit_avg_finish,driver_circuit_race_count,age
697,341,surtees,46,Watkins Glen,1966,8,4,3,1,9.0,0.6,10.5,10,32
698,341,surtees,32,Autódromo Hermanos Rodríguez,1966,9,1,1,0,6.4,0.4,8.428571428571429,7,32
679,341,surtees,30,Kyalami,1967,1,6,3,3,4.6,0.2,10.4,5,33
680,341,surtees,6,Circuit de Monaco,1967,2,3,10,-7,6.2,0.4,9.833333333333334,12,33
681,341,surtees,39,Circuit Park Zandvoort,1967,3,6,11,-5,5.6,0.4,8.454545454545455,11,33
682,341,surtees,13,Circuit de Spa-Francorchamps,1967,4,10,16,-6,8.2,0.6,10.25,8,33
684,341,surtees,9,Silverstone Circuit,1967,6,7,6,1,9.2,0.6,6.0,6,33
685,341,surtees,20,Nürburgring,1967,7,6,4,2,9.4,0.6,6.4,10,33
687,341,surtees,14,Autodromo Nazionale di Monza,1967,9,9,1,8,7.6,0.4,15.5,12,33
688,341,surtees,46,Watkins Glen,1967,10,11,8,3,7.0,0.4,10.5,10,33
689,341,surtees,32,Autódromo Hermanos Rodríguez,1967,11,7,4,3,4.6,0.2,8.428571428571429,7,33
667,341,surtees,30,Kyalami,1968,1,6,8,-2,5.0,0.2,10.4,5,34
668,341,surtees,45,Jarama,1968,2,7,7,0,5.6,0.4,6.5,2,34
669,341,surtees,6,Circuit de Monaco,1968,3,4,6,-2,6.6,0.6,9.833333333333334,12,34
670,341,surtees,13,Circuit de Spa-Francorchamps,1968,4,4,11,-7,7.2,0.6,10.25,8,34
671,341,surtees,39,Circuit Park Zandvoort,1968,5,9,13,-4,9.0,0.8,8.454545454545455,11,34
672,341,surtees,53,Rouen-Les-Essarts,1968,6,7,2,5,7.8,0.8,7.333333333333333,3,34
673,341,surtees,38,Brands Hatch,1968,7,9,5,4,7.4,0.6,9.25,4,34
674,341,surtees,20,Nürburgring,1968,8,7,19,-12,10.0,0.6,6.4,10,34
675,341,surtees,14,Autodromo Nazionale di Monza,1968,9,1,17,-16,11.2,0.6,15.5,12,34
676,341,surtees,52,Circuit Mont-Tremblant,1968,10,7,19,-12,12.4,0.6,12.0,2,34
677,341,surtees,46,Watkins Glen,1968,11,9,3,6,12.6,0.6,10.5,10,34
678,341,surtees,32,Autódromo Hermanos Rodríguez,1968,12,6,15,-9,14.6,0.8,8.428571428571429,7,34
656,341,surtees,30,Kyalami,1969,1,18,11,7,13.0,0.8,10.4,5,35
657,341,surtees,49,Montjuïc,1969,2,9,5,4,10.6,0.6,8.0,2,35
658,341,surtees,6,Circuit de Monaco,1969,3,6,14,-8,9.6,0.6,9.833333333333334,12,35
659,341,surtees,39,Circuit Park Zandvoort,1969,4,12,9,3,10.8,0.6,8.454545454545455,11,35
661,341,surtees,9,Silverstone Circuit,1969,6,6,17,-11,11.2,0.6,6.0,6,35
662,341,surtees,20,Nürburgring,1969,7,11,14,-3,11.8,0.6,6.4,10,35
663,341,surtees,14,Autodromo Nazionale di Monza,1969,8,10,11,-1,13.0,0.8,15.5,12,35
664,341,surtees,48,Mosport International Raceway,1969,9,14,15,-1,13.2,0.8,13.0,2,35
665,341,surtees,46,Watkins Glen,1969,10,11,3,8,12.0,0.8,10.5,10,35
666,341,surtees,32,Autódromo Hermanos Rodríguez,1969,11,10,12,-2,11.0,0.8,8.428571428571429,7,35
643,341,surtees,30,Kyalami,1970,1,7,15,-8,11.2,0.8,10.4,5,36
644,341,surtees,45,Jarama,1970,2,12,6,6,10.2,0.8,6.5,2,36
645,341,surtees,6,Circuit de Monaco,1970,3,13,15,-2,10.2,0.8,9.833333333333334,12,36
647,341,surtees,39,Circuit Park Zandvoort,1970,5,14,6,8,10.8,0.8,8.454545454545455,11,36
649,341,surtees,38,Brands Hatch,1970,7,19,15,4,11.4,0.8,9.25,4,36
650,341,surtees,10,Hockenheimring,1970,8,15,9,6,10.2,0.6,9.0,1,36
651,341,surtees,70,Red Bull Ring,1970,9,12,17,-5,12.4,0.6,17.5,2,36
652,341,surtees,14,Autodromo Nazionale di Monza,1970,10,10,20,-10,13.4,0.6,15.5,12,36
653,341,surtees,52,Circuit Mont-Tremblant,1970,11,5,5,0,13.2,0.6,12.0,2,36
654,341,surtees,46,Watkins Glen,1970,12,8,24,-16,15.0,0.6,10.5,10,36
655,341,surtees,32,Autódromo Hermanos Rodríguez,1970,13,15,8,7,14.8,0.6,8.428571428571429,7,36
632,341,surtees,30,Kyalami,1971,1,6,15,-9,14.4,0.6,10.4,5,37
633,341,surtees,49,Montjuïc,1971,2,22,11,11,12.6,0.4,8.0,2,37
634,341,surtees,6,Circuit de Monaco,1971,3,10,7,3,13.0,0.4,9.833333333333334,12,37
635,341,surtees,39,Circuit Park Zandvoort,1971,4,7,5,2,9.2,0.2,8.454545454545455,11,37
636,341,surtees,34,Circuit Paul Ricard,1971,5,13,8,5,9.2,0.2,8.0,1,37
637,341,surtees,9,Silverstone Circuit,1971,6,11,6,5,7.4,0.0,6.0,6,37
638,341,surtees,20,Nürburgring,1971,7,15,7,8,6.6,0.0,6.4,10,37
639,341,surtees,70,Red Bull Ring,1971,8,18,18,0,8.8,0.2,17.5,2,37
640,341,surtees,14,Autodromo Nazionale di Monza,1971,9,15,23,-8,12.4,0.4,15.5,12,37
641,341,surtees,48,Mosport International Raceway,1971,10,14,11,3,13.0,0.4,13.0,2,37
642,341,surtees,46,Watkins Glen,1971,11,13,17,-4,15.2,0.4,10.5,10,37
629,341,surtees,14,Autodromo Nazionale di Monza,1972,10,22,18,4,17.4,0.6,15.5,12,38
634,342,barber,6,Circuit de Monaco,1971,3,0,22,-22,22.0,1.0,22.0,1,35
635,342,barber,39,Circuit Park Zandvoort,1971,4,24,14,10,18.0,1.0,14.0,1,35
641,342,barber,48,Mosport International Raceway,1971,10,24,21,3,19.0,1.0,20.5,2,35
642,342,barber,46,Watkins Glen,1971,11,25,18,7,18.75,1.0,17.0,2,35
630,342,barber,48,Mosport International Raceway,1972,11,22,20,2,19.0,1.0,20.5,2,36
631,342,barber,46,Watkins Glen,1972,12,20,16,4,17.8,0.8,17.0,2,36
676,343,brack,52,Circuit Mont-Tremblant,1968,10,20,18,2,18.0,1.0,18.0,1,33
664,343,brack,48,Mosport International Raceway,1969,9,18,8,10,13.0,1.0,15.0,2,34
630,343,brack,48,Mosport International Raceway,1972,11,23,22,1,16.0,1.0,15.0,2,37
642,344,posey,46,Watkins Glen,1971,11,17,25,-8,25.0,1.0,18.5,2,27
631,344,posey,46,Watkins Glen,1972,12,22,12,10,18.5,0.5,18.5,2,28
726,345,rodriguez,46,Watkins Glen,1963,8,13,16,-3,16.0,1.0,9.666666666666666,6,23
727,345,rodriguez,32,Autódromo Hermanos Rodríguez,1963,9,20,15,5,15.5,1.0,7.5,8,23
718,345,rodriguez,32,Autódromo Hermanos Rodríguez,1964,10,9,6,3,12.333333333333334,0.6666666666666666,7.5,8,24
707,345,rodriguez,46,Watkins Glen,1965,9,15,5,10,10.5,0.5,9.666666666666666,6,25
708,345,rodriguez,32,Autódromo Hermanos Rodríguez,1965,10,14,7,7,9.8,0.4,7.5,8,25
692,345,rodriguez,55,Reims-Gueux,1966,3,13,10,3,8.6,0.4,10.0,1,26
697,345,rodriguez,46,Watkins Glen,1966,8,10,17,-7,9.0,0.4,9.666666666666666,6,26
698,345,rodriguez,32,Autódromo Hermanos Rodríguez,1966,9,8,9,-1,9.6,0.6,7.5,8,26
679,345,rodriguez,30,Kyalami,1967,1,4,1,3,8.8,0.6,11.4,5,27
680,345,rodriguez,6,Circuit de Monaco,1967,2,16,5,11,8.4,0.6,7.8,5,27
681,345,rodriguez,39,Circuit Park Zandvoort,1967,3,5,14,-9,9.2,0.6,7.25,4,27
682,345,rodriguez,13,Circuit de Spa-Francorchamps,1967,4,13,9,4,7.6,0.4,4.0,3,27
683,345,rodriguez,54,Le Mans,1967,5,13,6,7,7.0,0.2,6.0,1,27
684,345,rodriguez,9,Silverstone Circuit,1967,6,9,5,4,7.8,0.2,8.0,2,27
685,345,rodriguez,20,Nürburgring,1967,7,10,11,-1,9.0,0.2,8.5,2,27
689,345,rodriguez,32,Autódromo Hermanos Rodríguez,1967,11,13,6,7,7.4,0.0,7.5,8,27
667,345,rodriguez,30,Kyalami,1968,1,10,17,-7,9.0,0.2,11.4,5,28
668,345,rodriguez,45,Jarama,1968,2,2,11,-9,10.0,0.4,12.5,2,28
669,345,rodriguez,6,Circuit de Monaco,1968,3,9,7,2,10.4,0.6,7.8,5,28
670,345,rodriguez,13,Circuit de Spa-Francorchamps,1968,4,8,2,6,8.6,0.6,4.0,3,28
671,345,rodriguez,39,Circuit Park Zandvoort,1968,5,11,3,8,8.0,0.6,7.25,4,28
672,345,rodriguez,53,Rouen-Les-Essarts,1968,6,10,12,-2,7.0,0.6,12.0,1,28
673,345,rodriguez,38,Brands Hatch,1968,7,13,10,3,6.8,0.6,11.0,2,28
674,345,rodriguez,20,Nürburgring,1968,8,14,6,8,6.6,0.4,8.5,2,28
675,345,rodriguez,14,Autodromo Nazionale di Monza,1968,9,15,14,1,9.0,0.6,12.666666666666666,3,28
676,345,rodriguez,52,Circuit Mont-Tremblant,1968,10,12,3,9,9.0,0.6,3.5,2,28
677,345,rodriguez,46,Watkins Glen,1968,11,11,13,-2,9.2,0.6,9.666666666666666,6,28
678,345,rodriguez,32,Autódromo Hermanos Rodríguez,1968,12,12,4,8,8.0,0.4,7.5,8,28
656,345,rodriguez,30,Kyalami,1969,1,15,12,3,9.2,0.6,11.4,5,29
657,345,rodriguez,49,Montjuïc,1969,2,14,7,7,7.8,0.6,5.5,2,29
658,345,rodriguez,6,Circuit de Monaco,1969,3,14,12,2,9.6,0.8,7.8,5,29
661,345,rodriguez,9,Silverstone Circuit,1969,6,8,11,-3,9.2,0.8,8.0,2,29
663,345,rodriguez,14,Autodromo Nazionale di Monza,1969,8,12,6,6,9.6,0.8,12.666666666666666,3,29
664,345,rodriguez,48,Mosport International Raceway,1969,9,13,12,1,9.6,0.8,12.0,1,29
665,345,rodriguez,46,Watkins Glen,1969,10,12,5,7,9.2,0.6,9.666666666666666,6,29
666,345,rodriguez,32,Autódromo Hermanos Rodríguez,1969,11,15,7,8,8.2,0.4,7.5,8,29
643,345,rodriguez,30,Kyalami,1970,1,16,9,7,7.8,0.2,11.4,5,30
644,345,rodriguez,45,Jarama,1970,2,5,14,-9,9.4,0.4,12.5,2,30
645,345,rodriguez,6,Circuit de Monaco,1970,3,15,6,9,8.2,0.2,7.8,5,30
646,345,rodriguez,13,Circuit de Spa-Francorchamps,1970,4,6,1,5,7.4,0.2,4.0,3,30
647,345,rodriguez,39,Circuit Park Zandvoort,1970,5,7,10,-3,8.0,0.2,7.25,4,30
648,345,rodriguez,51,Charade Circuit,1970,6,10,19,-9,10.0,0.4,19.0,1,30
649,345,rodriguez,38,Brands Hatch,1970,7,15,12,3,9.6,0.4,11.0,2,30
650,345,rodriguez,10,Hockenheimring,1970,8,8,17,-9,11.8,0.6,17.0,1,30
651,345,rodriguez,70,Red Bull Ring,1970,9,22,4,18,12.4,0.6,4.0,1,30
652,345,rodriguez,14,Autodromo Nazionale di Monza,1970,10,2,18,-16,14.0,0.8,12.666666666666666,3,30
653,345,rodriguez,52,Circuit Mont-Tremblant,1970,11,7,4,3,11.0,0.6,3.5,2,30
654,345,rodriguez,46,Watkins Glen,1970,12,4,2,2,9.0,0.4,9.666666666666666,6,30
655,345,rodriguez,32,Autódromo Hermanos Rodríguez,1970,13,7,6,1,6.8,0.2,7.5,8,30
632,345,rodriguez,30,Kyalami,1971,1,10,18,-8,9.6,0.4,11.4,5,31
633,345,rodriguez,49,Montjuïc,1971,2,5,4,1,6.8,0.2,5.5,2,31
634,345,rodriguez,6,Circuit de Monaco,1971,3,5,9,-4,7.8,0.2,7.8,5,31
635,345,rodriguez,39,Circuit Park Zandvoort,1971,4,2,2,0,7.8,0.2,7.25,4,31
636,345,rodriguez,34,Circuit Paul Ricard,1971,5,5,18,-13,10.2,0.4,18.0,1,31
730,346,siffert,6,Circuit de Monaco,1962,2,0,17,-17,17.0,1.0,9.7,10,26
731,346,siffert,13,Circuit de Spa-Francorchamps,1962,3,17,10,7,13.5,0.5,9.875,8,26
732,346,siffert,53,Rouen-Les-Essarts,1962,4,15,16,-1,14.333333333333334,0.6666666666666666,14.666666666666666,3,26
733,346,siffert,58,Aintree,1962,5,0,26,-26,17.25,0.75,26.0,1,26
734,346,siffert,20,Nürburgring,1962,6,17,12,5,16.2,0.6,10.75,8,26
735,346,siffert,14,Autodromo Nazionale di Monza,1962,7,0,26,-26,18.0,0.6,13.1,10,26
719,346,siffert,6,Circuit de Monaco,1963,1,12,15,-3,19.0,0.8,9.7,10,27
720,346,siffert,13,Circuit de Spa-Francorchamps,1963,2,14,13,1,18.4,0.8,9.875,8,27
721,346,siffert,39,Circuit Park Zandvoort,1963,3,17,7,10,14.6,0.6,10.0,9,27
722,346,siffert,55,Reims-Gueux,1963,4,10,6,4,13.4,0.6,10.0,2,27
723,346,siffert,9,Silverstone Circuit,1963,5,15,14,1,11.0,0.6,11.8,5,27
724,346,siffert,20,Nürburgring,1963,6,9,9,0,9.8,0.4,10.75,8,27
725,346,siffert,14,Autodromo Nazionale di Monza,1963,7,16,17,-1,10.6,0.4,13.1,10,27
726,346,siffert,46,Watkins Glen,1963,8,14,12,2,11.6,0.6,7.333333333333333,9,27
727,346,siffert,32,Autódromo Hermanos Rodríguez,1963,9,9,9,0,12.2,0.6,11.375,8,27
709,346,siffert,6,Circuit de Monaco,1964,1,16,8,8,11.0,0.4,9.7,10,28
710,346,siffert,39,Circuit Park Zandvoort,1964,2,18,13,5,11.8,0.4,10.0,9,28
711,346,siffert,13,Circuit de Spa-Francorchamps,1964,3,13,12,1,10.8,0.4,9.875,8,28
712,346,siffert,53,Rouen-Les-Essarts,1964,4,17,17,0,11.8,0.4,14.666666666666666,3,28
713,346,siffert,38,Brands Hatch,1964,5,16,11,5,12.2,0.4,11.0,4,28
714,346,siffert,20,Nürburgring,1964,6,10,4,6,11.4,0.4,10.75,8,28
715,346,siffert,57,Zeltweg,1964,7,12,17,-5,12.2,0.6,17.0,1,28
716,346,siffert,14,Autodromo Nazionale di Monza,1964,8,6,7,-1,11.2,0.4,13.1,10,28
717,346,siffert,46,Watkins Glen,1964,9,12,3,9,8.4,0.2,7.333333333333333,9,28
718,346,siffert,32,Autódromo Hermanos Rodríguez,1964,10,13,17,-4,9.6,0.4,11.375,8,28
699,346,siffert,56,Prince George Circuit,1965,1,14,7,7,10.2,0.4,7.0,1,29
700,346,siffert,6,Circuit de Monaco,1965,2,10,6,4,8.0,0.2,9.7,10,29
701,346,siffert,13,Circuit de Spa-Francorchamps,1965,3,8,8,0,8.2,0.2,9.875,8,29
702,346,siffert,51,Charade Circuit,1965,4,14,6,8,8.8,0.2,10.333333333333334,3,29
703,346,siffert,9,Silverstone Circuit,1965,5,18,9,9,7.2,0.0,11.8,5,29
704,346,siffert,39,Circuit Park Zandvoort,1965,6,10,13,-3,8.4,0.0,10.0,9,29
705,346,siffert,20,Nürburgring,1965,7,11,10,1,9.2,0.2,10.75,8,29
706,346,siffert,14,Autodromo Nazionale di Monza,1965,8,10,17,-7,11.0,0.4,13.1,10,29
707,346,siffert,46,Watkins Glen,1965,9,11,11,0,12.0,0.4,7.333333333333333,9,29
708,346,siffert,32,Autódromo Hermanos Rodríguez,1965,10,11,4,7,11.0,0.4,11.375,8,29
690,346,siffert,6,Circuit de Monaco,1966,1,13,10,3,10.4,0.6,9.7,10,30
691,346,siffert,13,Circuit de Spa-Francorchamps,1966,2,14,15,-1,11.4,0.6,9.875,8,30
692,346,siffert,55,Reims-Gueux,1966,3,6,14,-8,10.8,0.6,10.0,2,30
693,346,siffert,38,Brands Hatch,1966,4,11,13,-2,11.2,0.8,11.0,4,30
694,346,siffert,39,Circuit Park Zandvoort,1966,5,11,10,1,12.4,1.0,10.0,9,30
696,346,siffert,14,Autodromo Nazionale di Monza,1966,7,17,12,5,12.8,1.0,13.1,10,30
697,346,siffert,46,Watkins Glen,1966,8,13,4,9,10.6,0.8,7.333333333333333,9,30
698,346,siffert,32,Autódromo Hermanos Rodríguez,1966,9,11,11,0,10.0,0.8,11.375,8,30
679,346,siffert,30,Kyalami,1967,1,16,12,4,9.8,0.8,10.6,5,31
680,346,siffert,6,Circuit de Monaco,1967,2,9,11,-2,10.0,0.8,9.7,10,31
681,346,siffert,39,Circuit Park Zandvoort,1967,3,16,10,6,9.6,0.6,10.0,9,31
682,346,siffert,13,Circuit de Spa-Francorchamps,1967,4,16,7,9,10.2,0.6,9.875,8,31
683,346,siffert,54,Le Mans,1967,5,11,4,7,8.8,0.4,4.0,1,31
684,346,siffert,9,Silverstone Circuit,1967,6,18,19,-1,10.2,0.4,11.8,5,31
685,346,siffert,20,Nürburgring,1967,7,12,15,-3,11.0,0.4,10.75,8,31
687,346,siffert,14,Autodromo Nazionale di Monza,1967,9,13,9,4,10.8,0.6,13.1,10,31
688,346,siffert,46,Watkins Glen,1967,10,12,4,8,10.2,0.6,7.333333333333333,9,31
689,346,siffert,32,Autódromo Hermanos Rodríguez,1967,11,10,12,-2,11.8,0.6,11.375,8,31
667,346,siffert,30,Kyalami,1968,1,16,7,9,9.4,0.4,10.6,5,32
668,346,siffert,45,Jarama,1968,2,10,8,2,8.0,0.4,14.0,2,32
669,346,siffert,6,Circuit de Monaco,1968,3,3,8,-5,7.8,0.4,9.7,10,32
670,346,siffert,13,Circuit de Spa-Francorchamps,1968,4,9,7,2,8.4,0.4,9.875,8,32
671,346,siffert,39,Circuit Park Zandvoort,1968,5,13,12,1,8.4,0.6,10.0,9,32
672,346,siffert,53,Rouen-Les-Essarts,1968,6,11,11,0,9.2,0.6,14.666666666666666,3,32
673,346,siffert,38,Brands Hatch,1968,7,4,1,3,7.8,0.4,11.0,4,32
674,346,siffert,20,Nürburgring,1968,8,9,17,-8,9.6,0.4,10.75,8,32
675,346,siffert,14,Autodromo Nazionale di Monza,1968,9,9,7,2,9.6,0.6,13.1,10,32
676,346,siffert,52,Circuit Mont-Tremblant,1968,10,3,15,-12,10.2,0.6,17.5,2,32
677,346,siffert,46,Watkins Glen,1968,11,12,5,7,9.0,0.6,7.333333333333333,9,32
678,346,siffert,32,Autódromo Hermanos Rodríguez,1968,12,1,6,-5,10.0,0.6,11.375,8,32
656,346,siffert,30,Kyalami,1969,1,12,4,8,7.4,0.4,10.6,5,33
657,346,siffert,49,Montjuïc,1969,2,6,10,-4,8.0,0.4,15.5,2,33
658,346,siffert,6,Circuit de Monaco,1969,3,5,3,2,5.6,0.2,9.7,10,33
659,346,siffert,39,Circuit Park Zandvoort,1969,4,10,2,8,5.0,0.2,10.0,9,33
660,346,siffert,51,Charade Circuit,1969,5,9,9,0,5.6,0.2,10.333333333333334,3,33
661,346,siffert,9,Silverstone Circuit,1969,6,9,8,1,6.4,0.2,11.8,5,33
662,346,siffert,20,Nürburgring,1969,7,4,5,-1,5.4,0.0,10.75,8,33
663,346,siffert,14,Autodromo Nazionale di Monza,1969,8,8,8,0,6.4,0.0,13.1,10,33
664,346,siffert,48,Mosport International Raceway,1969,9,8,10,-2,8.0,0.2,9.5,2,33
665,346,siffert,46,Watkins Glen,1969,10,13,16,-3,9.4,0.4,7.333333333333333,9,33
666,346,siffert,32,Autódromo Hermanos Rodríguez,1969,11,5,15,-10,10.8,0.6,11.375,8,33
643,346,siffert,30,Kyalami,1970,1,9,10,-1,11.8,0.6,10.6,5,34
644,346,siffert,45,Jarama,1970,2,0,20,-20,14.2,0.8,14.0,2,34
645,346,siffert,6,Circuit de Monaco,1970,3,11,8,3,13.8,0.6,9.7,10,34
646,346,siffert,13,Circuit de Spa-Francorchamps,1970,4,10,7,3,12.0,0.4,9.875,8,34
647,346,siffert,39,Circuit Park Zandvoort,1970,5,17,17,0,12.4,0.4,10.0,9,34
648,346,siffert,51,Charade Circuit,1970,6,16,16,0,13.6,0.6,10.333333333333334,3,34
649,346,siffert,38,Brands Hatch,1970,7,20,19,1,13.4,0.6,11.0,4,34
650,346,siffert,10,Hockenheimring,1970,8,4,8,-4,13.4,0.6,8.0,1,34
651,346,siffert,70,Red Bull Ring,1970,9,20,9,11,13.8,0.6,5.0,2,34
652,346,siffert,14,Autodromo Nazionale di Monza,1970,10,7,19,-12,14.2,0.6,13.1,10,34
653,346,siffert,52,Circuit Mont-Tremblant,1970,11,14,20,-6,15.0,0.6,17.5,2,34
654,346,siffert,46,Watkins Glen,1970,12,23,9,14,13.0,0.4,7.333333333333333,9,34
655,346,siffert,32,Autódromo Hermanos Rodríguez,1970,13,16,17,-1,14.8,0.6,11.375,8,34
632,346,siffert,30,Kyalami,1971,1,12,20,-8,17.0,0.8,10.6,5,35
633,346,siffert,49,Montjuïc,1971,2,15,21,-6,17.4,0.8,15.5,2,35
634,346,siffert,6,Circuit de Monaco,1971,3,3,11,-8,15.6,0.8,9.7,10,35
635,346,siffert,39,Circuit Park Zandvoort,1971,4,8,6,2,15.0,0.8,10.0,9,35
636,346,siffert,34,Circuit Paul Ricard,1971,5,6,4,2,12.4,0.6,4.0,1,35
637,346,siffert,9,Silverstone Circuit,1971,6,3,9,-6,10.2,0.4,11.8,5,35
638,346,siffert,20,Nürburgring,1971,7,3,14,-11,8.8,0.4,10.75,8,35
639,346,siffert,70,Red Bull Ring,1971,8,1,1,0,6.8,0.2,5.0,2,35
640,346,siffert,14,Autodromo Nazionale di Monza,1971,9,3,9,-6,7.4,0.2,13.1,10,35
641,346,siffert,48,Mosport International Raceway,1971,10,2,9,-7,8.4,0.2,9.5,2,35
642,346,siffert,46,Watkins Glen,1971,11,6,2,4,7.0,0.2,7.333333333333333,9,35
791,347,bonnier,14,Autodromo Nazionale di Monza,1956,8,8,20,-12,20.0,1.0,12.785714285714286,14,26
776,347,bonnier,25,Autódromo Juan y Oscar Gálvez,1957,1,13,7,6,13.5,0.5,7.0,2,27
780,347,bonnier,58,Aintree,1957,5,17,18,-1,15.0,0.6666666666666666,15.0,4,27
782,347,bonnier,65,Pescara Circuit,1957,7,9,11,-2,14.0,0.75,11.0,1,27
783,347,bonnier,14,Autodromo Nazionale di Monza,1957,8,13,17,-4,14.6,0.8,12.785714285714286,14,27
766,347,bonnier,6,Circuit de Monaco,1958,2,16,8,8,12.2,0.8,8.3,10,28
767,347,bonnier,39,Circuit Park Zandvoort,1958,3,15,10,5,12.8,0.8,9.0,10,28
769,347,bonnier,13,Circuit de Spa-Francorchamps,1958,5,14,9,5,11.0,0.6,13.3,10,28
770,347,bonnier,55,Reims-Gueux,1958,6,16,8,8,10.4,0.4,12.666666666666666,6,28
771,347,bonnier,9,Silverstone Circuit,1958,7,13,11,2,9.2,0.4,14.5,6,28
772,347,bonnier,20,Nürburgring,1958,8,21,25,-4,12.6,0.4,14.2,10,28
773,347,bonnier,59,Circuito da Boavista,1958,9,14,14,0,13.4,0.6,14.5,2,28
774,347,bonnier,14,Autodromo Nazionale di Monza,1958,10,10,15,-5,14.6,0.8,12.785714285714286,14,28
775,347,bonnier,64,Ain Diab,1958,11,8,4,4,13.8,0.8,4.0,1,28
756,347,bonnier,6,Circuit de Monaco,1959,1,7,10,-3,13.6,0.8,8.3,10,29
758,347,bonnier,39,Circuit Park Zandvoort,1959,3,1,1,0,8.8,0.6,9.0,10,29
759,347,bonnier,55,Reims-Gueux,1959,4,6,21,-15,10.2,0.6,12.666666666666666,6,29
760,347,bonnier,58,Aintree,1959,5,10,18,-8,10.8,0.6,15.0,4,29
761,347,bonnier,61,AVUS,1959,6,7,5,2,11.0,0.6,5.0,1,29
762,347,bonnier,62,Monsanto Park Circuit,1959,7,5,13,-8,11.6,0.6,13.0,1,29
763,347,bonnier,14,Autodromo Nazionale di Monza,1959,8,11,8,3,13.0,0.6,12.785714285714286,14,29
746,347,bonnier,25,Autódromo Juan y Oscar Gálvez,1960,1,4,7,-3,10.2,0.4,7.0,2,30
747,347,bonnier,6,Circuit de Monaco,1960,2,5,5,0,7.6,0.2,8.3,10,30
749,347,bonnier,39,Circuit Park Zandvoort,1960,4,4,10,-6,8.6,0.4,9.0,10,30
750,347,bonnier,13,Circuit de Spa-Francorchamps,1960,5,7,13,-6,8.6,0.4,13.3,10,30
751,347,bonnier,55,Reims-Gueux,1960,6,8,13,-5,9.6,0.6,12.666666666666666,6,30
752,347,bonnier,9,Silverstone Circuit,1960,7,4,19,-15,12.0,0.8,14.5,6,30
753,347,bonnier,59,Circuito da Boavista,1960,8,13,15,-2,14.0,1.0,14.5,2,30
755,347,bonnier,60,Riverside International Raceway,1960,10,4,5,-1,13.0,0.8,5.0,1,30
738,347,bonnier,6,Circuit de Monaco,1961,1,9,12,-3,12.8,0.6,8.3,10,31
739,347,bonnier,39,Circuit Park Zandvoort,1961,2,12,11,1,12.4,0.4,9.0,10,31
740,347,bonnier,13,Circuit de Spa-Francorchamps,1961,3,9,7,2,10.0,0.2,13.3,10,31
741,347,bonnier,55,Reims-Gueux,1961,4,13,7,6,8.4,0.0,12.666666666666666,6,31
742,347,bonnier,58,Aintree,1961,5,3,5,-2,8.4,0.0,15.0,4,31
743,347,bonnier,20,Nürburgring,1961,6,4,22,-18,10.4,0.2,14.2,10,31
744,347,bonnier,14,Autodromo Nazionale di Monza,1961,7,8,16,-8,11.4,0.4,12.785714285714286,14,31
745,347,bonnier,46,Watkins Glen,1961,8,10,6,4,11.2,0.4,11.6,10,31
729,347,bonnier,39,Circuit Park Zandvoort,1962,1,13,7,6,11.2,0.4,9.0,10,32
730,347,bonnier,6,Circuit de Monaco,1962,2,18,5,13,11.2,0.4,8.3,10,32
731,347,bonnier,13,Circuit de Spa-Francorchamps,1962,3,0,26,-26,12.0,0.4,13.3,10,32
732,347,bonnier,53,Rouen-Les-Essarts,1962,4,9,10,-1,10.8,0.4,10.0,1,32
733,347,bonnier,58,Aintree,1962,5,7,19,-12,13.4,0.6,15.0,4,32
734,347,bonnier,20,Nürburgring,1962,6,6,7,-1,13.4,0.6,14.2,10,32
735,347,bonnier,14,Autodromo Nazionale di Monza,1962,7,9,6,3,13.6,0.6,12.785714285714286,14,32
736,347,bonnier,46,Watkins Glen,1962,8,9,13,-4,11.0,0.4,11.6,10,32
719,347,bonnier,6,Circuit de Monaco,1963,1,11,7,4,10.4,0.2,8.3,10,33
720,347,bonnier,13,Circuit de Spa-Francorchamps,1963,2,13,5,8,7.6,0.0,13.3,10,33
721,347,bonnier,39,Circuit Park Zandvoort,1963,3,8,11,-3,8.4,0.0,9.0,10,33
722,347,bonnier,55,Reims-Gueux,1963,4,11,15,-4,10.2,0.2,12.666666666666666,6,33
723,347,bonnier,9,Silverstone Circuit,1963,5,12,15,-3,10.6,0.4,14.5,6,33
724,347,bonnier,20,Nürburgring,1963,6,12,6,6,10.4,0.4,14.2,10,33
725,347,bonnier,14,Autodromo Nazionale di Monza,1963,7,11,7,4,10.8,0.4,12.785714285714286,14,33
726,347,bonnier,46,Watkins Glen,1963,8,12,8,4,10.2,0.4,11.6,10,33
727,347,bonnier,32,Autódromo Hermanos Rodríguez,1963,9,8,5,3,8.2,0.2,9.166666666666666,6,33
728,347,bonnier,56,Prince George Circuit,1963,10,11,6,5,6.4,0.0,11.5,2,33
709,347,bonnier,6,Circuit de Monaco,1964,1,11,5,6,6.2,0.0,8.3,10,34
710,347,bonnier,39,Circuit Park Zandvoort,1964,2,12,9,3,6.6,0.0,9.0,10,34
711,347,bonnier,13,Circuit de Spa-Francorchamps,1964,3,14,16,-2,8.2,0.2,13.3,10,34
713,347,bonnier,38,Brands Hatch,1964,5,9,15,-6,10.2,0.4,16.333333333333332,3,34
